TestData,ANOVA,1,-1,4.550106013221625,0.0,5.355926908652708,0.0,0.41400837898254395,0.0,17.240561723709106,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,ANOVA,3,-1,0.9632344711074553,0.0,1.4486195242202367,0.0,0.4284052848815918,0.0,17.399088382720947,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,ANOVA,3,-1,0.9632344711074553,0.0,1.4486195242202367,0.0,0.42243528366088867,0.0,17.313661813735962,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,ANOVA,3,-1,0.9632344711074553,0.0,1.4486195242202367,0.0,0.42669200897216797,0.0,17.488238096237183,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,-1,24.02500764973958,0.0,25.1227211107179,0.0,0.006055593490600586,0.0,0.1293330192565918,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,-1,4.2943288877963015,0.0,5.47761888537267,0.0,0.006493330001831055,0.0,0.10632133483886719,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,-1,2.5518484570185342,0.0,3.570624892181712,0.0,0.007191658020019531,0.0,0.10904455184936523,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7108242338895798,0.0,0.9270537183110302,0.0,0.07078933715820312,0.0,0.2174220085144043,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,5,-1,0.1676014863317648,0.0,0.2212112402727031,0.0,5.185581684112549,0.0,0.34447526931762695,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
