Case,BL_Speed,RD_Speed,rad,BL_Hdg,RD_Hdg,BL_Alt,RD_Alt,maxRange,minErrorTry
753,663,470,29,0,-66,2289,2819,0.0,45.0
754,634,557,57,0,-129,2815,3466,0.0,45.0
755,598,472,-35,0,177,11503,12732,0.0,45.0
756,736,576,49,0,-32,7343,7699,0.0,45.0
757,662,488,-9,0,94,5349,5892,0.0,45.0
758,556,572,26,0,109,1990,3039,0.0,45.0
759,601,629,14,0,79,4660,5369,0.0,45.0
760,576,597,59,0,56,8419,7675,0.0,45.0
761,496,455,-24,0,139,2977,2168,0.0,45.0
762,450,545,0,0,47,7416,7853,0.0,45.0
763,463,680,-27,0,-53,3888,3971,0.0,45.0
764,653,561,-37,0,-62,1942,1345,0.0,45.0
765,613,466,10,0,-61,9891,9792,0.0,45.0
766,708,621,-38,0,-39,6392,7667,0.0,45.0
767,573,523,50,0,178,5249,5533,0.0,45.0
768,671,462,-22,0,57,413,1493,0.0,45.0
769,586,514,-7,0,157,9041,8651,0.0,45.0
770,525,662,24,0,-8,1603,2423,0.0,45.0
771,688,629,-56,0,172,13148,12545,0.0,45.0
772,463,642,44,0,29,7162,8437,0.0,45.0
773,537,522,26,0,155,6073,7376,0.0,45.0
774,479,538,4,0,1,4467,4061,0.0,45.0
775,745,667,-27,0,-149,3472,2664,0.0,45.0
776,450,634,-27,0,97,13564,13506,0.0,45.0
777,606,455,3,0,174,11705,12163,0.0,45.0
778,577,498,-58,0,149,968,1837,0.0,45.0
779,482,493,2,0,140,12761,13402,0.0,45.0
780,627,571,32,0,123,3777,2853,0.0,45.0
781,453,552,58,0,37,2155,2361,0.0,45.0
782,749,599,-60,0,37,11437,10831,0.0,45.0
783,521,649,-60,0,74,5443,6132,0.0,45.0
784,731,610,17,0,35,1563,2034,0.0,45.0
785,452,600,36,0,-92,2852,3424,0.0,45.0
786,706,523,42,0,-42,2725,1915,0.0,45.0
787,683,503,-45,0,4,1670,1059,0.0,45.0
788,523,581,34,0,51,3260,4656,0.0,45.0
789,699,706,51,0,-95,8200,6913,0.0,45.0
790,560,716,22,0,78,8101,6612,0.0,45.0
791,480,498,-38,0,-126,8940,8439,0.0,45.0
792,569,578,59,0,155,4550,3581,0.0,45.0
793,683,514,43,0,-128,13375,13450,0.0,45.0
794,512,698,37,0,143,3244,3693,0.0,45.0
795,745,463,-15,0,37,2582,3350,0.0,45.0
796,703,622,54,0,79,13324,14384,0.0,45.0
797,722,745,21,0,-55,11937,11144,0.0,45.0
798,732,713,-13,0,162,5217,4492,0.0,45.0
799,516,591,54,0,-5,7478,8880,0.0,45.0
800,450,510,-24,0,-153,12323,11308,0.0,45.0
801,527,593,-54,0,-169,6271,5869,0.0,45.0
802,459,484,55,0,25,8340,9005,0.0,45.0
803,656,572,13,0,28,10897,10379,0.0,45.0
804,712,487,-59,0,113,7507,7342,0.0,45.0
805,458,626,-48,0,-36,11893,12010,0.0,45.0
806,548,489,-47,0,-124,4656,3693,0.0,45.0
807,630,658,-41,0,67,5570,5624,0.0,45.0
808,631,566,23,0,-11,3528,3577,0.0,45.0
809,738,476,42,0,100,4227,4790,0.0,45.0
810,649,729,31,0,-113,13494,13689,0.0,45.0
811,476,481,0,0,-72,4766,4695,0.0,45.0
812,673,452,-56,0,-52,960,1625,0.0,45.0
813,543,460,-25,0,-18,9666,10271,0.0,45.0
814,705,612,26,0,32,11334,11087,0.0,45.0
815,484,656,-20,0,-124,7619,8049,0.0,45.0
816,532,565,9,0,4,12553,12845,0.0,45.0
817,688,491,36,0,-129,10754,12141,0.0,45.0
818,741,546,-54,0,-12,4323,4648,0.0,45.0
819,473,545,52,0,-14,9853,11081,0.0,45.0
820,705,729,31,0,-42,12491,11115,0.0,45.0
821,678,588,-3,0,-175,11636,11138,0.0,45.0
822,617,737,15,0,162,5030,3804,0.0,45.0
823,698,588,43,0,51,4826,4487,0.0,45.0
824,659,703,-5,0,56,13470,14176,0.0,45.0
825,536,625,31,0,3,8565,10060,0.0,45.0
826,535,527,18,0,-76,6236,6950,0.0,45.0
827,737,500,20,0,-166,9538,9078,0.0,45.0
828,670,614,-14,0,21,10900,9949,0.0,45.0
829,715,600,-6,0,74,13369,13050,0.0,45.0
830,596,682,-44,0,-54,8324,6915,0.0,45.0
831,484,700,-23,0,-28,3818,4411,0.0,45.0
832,728,717,30,0,-50,3280,3093,0.0,45.0
833,726,562,51,0,23,12119,12769,0.0,45.0
834,681,549,-21,0,-104,5120,4773,0.0,45.0
835,627,522,40,0,-86,7655,7693,0.0,45.0
836,617,734,1,0,101,12866,13631,0.0,45.0
837,712,744,-5,0,-6,10390,10496,0.0,45.0
838,598,621,-14,0,156,13245,14640,0.0,45.0
839,618,559,-28,0,84,9336,9239,0.0,45.0
840,620,601,-22,0,-121,6644,7021,0.0,45.0
841,621,651,28,0,-9,12319,13698,0.0,45.0
842,587,493,-17,0,-1,11830,10709,0.0,45.0
843,507,506,-14,0,-131,1316,1657,0.0,45.0
844,595,722,41,0,-12,3721,3215,0.0,45.0
845,642,698,-23,0,-29,6244,6407,0.0,45.0
846,558,611,18,0,-52,6367,4954,0.0,45.0
847,748,686,4,0,-153,2994,4460,0.0,45.0
848,630,526,27,0,90,11375,11364,0.0,45.0
849,693,474,-42,0,13,9923,9379,0.0,45.0
850,493,704,-16,0,113,9668,9043,0.0,45.0
851,465,500,-37,0,-160,1454,1410,0.0,45.0
852,651,671,-59,0,60,4950,5547,0.0,45.0
853,533,625,56,0,173,3372,4270,0.0,45.0
854,656,455,41,0,-104,1130,1710,0.0,45.0
855,538,638,33,0,163,11195,10437,0.0,45.0
856,473,525,-13,0,-51,3496,3180,0.0,45.0
857,491,550,-3,0,147,12156,12705,0.0,45.0
858,686,607,-26,0,-168,11019,11071,0.0,45.0
859,457,586,59,0,-68,2296,1913,0.0,45.0
860,641,650,-33,0,4,12803,11713,0.0,45.0
861,656,711,40,0,143,13178,12767,0.0,45.0
862,532,657,33,0,-153,3693,3117,0.0,45.0
863,670,486,19,0,137,5020,4203,0.0,45.0
864,481,577,-17,0,170,6636,6692,0.0,45.0
865,456,492,-9,0,97,4491,3774,0.0,45.0
866,646,472,-11,0,23,8209,9476,0.0,45.0
867,545,717,57,0,103,11308,12607,0.0,45.0
868,536,555,-47,0,-89,3340,4671,0.0,45.0
869,527,530,-55,0,-48,2323,3170,0.0,45.0
870,482,621,59,0,114,4634,5301,0.0,45.0
871,587,476,34,0,-23,5417,4977,0.0,45.0
872,627,742,-46,0,73,5413,4695,0.0,45.0
873,454,584,6,0,69,3137,3806,0.0,45.0
874,725,512,56,0,-111,12079,13485,0.0,45.0
875,588,508,30,0,65,8816,7905,0.0,45.0
876,550,621,46,0,164,8714,9320,0.0,45.0
877,480,744,11,0,-17,10939,11433,0.0,45.0
878,553,679,-30,0,-44,3549,2445,0.0,45.0
879,573,469,37,0,-67,5089,4050,0.0,45.0
880,542,485,-14,0,86,11371,10660,0.0,45.0
881,473,479,22,0,7,3727,2214,0.0,45.0
882,744,568,0,0,54,3948,3879,0.0,45.0
883,693,697,-2,0,94,7693,7669,0.0,45.0
884,735,615,23,0,-117,7873,7566,0.0,45.0
885,552,689,-28,0,87,4046,2576,0.0,45.0
886,647,588,12,0,82,2144,1269,0.0,45.0
887,721,458,-1,0,-31,1317,2257,0.0,45.0
888,486,511,35,0,115,13073,12826,0.0,45.0
889,747,713,22,0,-128,10053,11104,0.0,45.0
890,639,619,56,0,114,6045,6108,0.0,45.0
891,521,609,42,0,71,7101,6330,0.0,45.0
892,501,744,-21,0,-153,11997,10778,0.0,45.0
893,541,663,-5,0,-130,4123,3643,0.0,45.0
894,716,479,-22,0,136,8161,8907,0.0,45.0
895,692,526,36,0,21,1814,3102,0.0,45.0
896,625,607,48,0,-49,790,1339,0.0,45.0
897,633,639,-1,0,-116,8559,9313,0.0,45.0
898,524,744,-3,0,-23,3935,3944,0.0,45.0
899,693,703,1,0,-170,5960,5300,0.0,45.0
900,711,659,-32,0,59,3787,2693,0.0,45.0
901,744,693,-15,0,129,7773,8393,0.0,45.0
902,733,475,33,0,-48,4232,4390,0.0,45.0
903,635,700,22,0,-163,3853,2612,0.0,45.0
904,551,551,-32,0,20,9967,8516,0.0,45.0
905,642,551,24,0,-91,7064,7402,0.0,45.0
906,527,591,18,0,14,7926,8014,0.0,45.0
907,709,725,-6,0,-80,10617,10872,0.0,45.0
908,564,512,25,0,-177,7681,7310,0.0,45.0
909,511,467,-38,0,11,2873,1722,0.0,45.0
910,651,691,15,0,99,9465,9222,0.0,45.0
911,733,516,11,0,-107,9910,9159,0.0,45.0
912,707,647,-50,0,-11,10270,11560,0.0,45.0
913,710,647,37,0,-59,6283,6529,0.0,45.0
914,451,730,-57,0,149,4096,3149,0.0,45.0
915,731,642,-36,0,-38,8940,9728,0.0,45.0
916,539,548,41,0,-14,11871,12587,0.0,45.0
917,693,618,39,0,-156,7999,8816,0.0,45.0
918,542,647,53,0,-130,3498,2564,0.0,45.0
919,517,734,57,0,36,5806,5574,0.0,45.0
920,598,462,19,0,59,8169,6844,0.0,45.0
921,592,663,6,0,-84,9842,10152,0.0,45.0
922,726,451,-22,0,-27,5716,6350,0.0,45.0
923,462,519,51,0,32,3263,3734,0.0,45.0
924,453,607,-42,0,-2,9281,8410,0.0,45.0
925,505,596,43,0,-154,2879,2441,0.0,45.0
926,742,538,6,0,111,4553,5570,0.0,45.0
927,542,487,-11,0,-179,4427,2991,0.0,45.0
928,589,712,11,0,-37,9350,9662,0.0,45.0
929,711,456,-28,0,115,6068,4804,0.0,45.0
930,741,592,7,0,84,2529,1752,0.0,45.0
931,682,596,-22,0,68,3175,1976,0.0,45.0
932,513,577,34,0,92,12187,13354,0.0,45.0
933,660,636,-37,0,-97,12774,13206,0.0,45.0
934,635,602,29,0,-178,3581,4281,0.0,45.0
935,729,619,-49,0,-48,12042,10667,0.0,45.0
936,637,708,-32,0,72,11346,11696,0.0,45.0
937,626,731,-46,0,-65,13142,12128,0.0,45.0
938,662,613,14,0,-151,3611,3473,0.0,45.0
939,489,503,12,0,-55,1341,2662,0.0,45.0
940,720,620,-60,0,13,6219,5297,0.0,45.0
941,655,469,6,0,159,2154,2698,0.0,45.0
942,603,489,-6,0,-22,9106,9966,0.0,45.0
943,673,613,-17,0,-163,10549,9485,0.0,45.0
944,528,452,3,0,-161,6016,5600,0.0,45.0
945,588,565,-22,0,-118,5267,4406,0.0,45.0
946,490,723,-6,0,106,10520,10606,0.0,45.0
947,534,517,-40,0,-100,4655,5290,0.0,45.0
948,561,483,34,0,-31,8381,9584,0.0,45.0
949,474,692,46,0,83,4898,3485,0.0,45.0
950,468,686,39,0,44,7770,8808,0.0,45.0
951,580,655,-49,0,2,2747,2610,0.0,45.0
